treatment	RT	RT	RT	RT	C	C	C	C	RT	RT	RT	RT	C	C	C	C	RT	RT	RT	RT	C	C	C	C	RT	RT	RT	RT	C	C	C	C
124903	0.733716186	0.459148308	0.188892372	0.292244722	0.854958005	0.888031725	0.522739229	0.020777377	0.840536971	0.551889768	0.102092332	0.221770318	0.830174341	0.015785484	0.886506587	0.894737078	0.779947337	0.186190439	0.419521582	0.392369967	0.436698304	0.788879057	0.854589084	0.669763423	0.256522484	0.879422647	0.731287302	0.205977015	0.136953211	0.321752263	0.571875404	0.795768255
124490	0.092494725	0.269904285	0.402986387	0.088896419	0.99215791	0.867912872	0.641094564	0.828351242	0.992796671	0.123935658	0.77417969	0.063129002	0.071226566	0.077367804	0.54314783	0.587903508	0.936668623	0.759477485	0.16752083	0.995874048	0.854351538	0.205981852	0.126582766	0.359935325	0.626738608	0.075121018	0.860145904	0.075142572	0.457686233	0.707203192	0.767144932	0.177869947
124454	0.653229008	0.593744867	0.239569954	0.097543319	0.746922234	0.026982841	0.224760822	0.981361714	0.185501586	0.523686549	0.615538149	0.966549364	0.46272217	0.373030299	0.769895138	0.871316948	0.645524905	0.571450537	0.208480024	0.178947792	0.846082519	0.450526275	0.211973976	0.199464544	0.822694292	0.955163452	0.642562807	0.784448057	0.106608713	0.93075964	0.777659998	0.072770897
124353	0.816604861	0.355362784	0.305389799	0.556404631	0.616362429	0.192663391	0.570295868	0.79445824	0.046593178	0.787316442	0.183318012	0.299162717	0.419084825	0.979398458	0.989000649	0.500511667	0.647635282	0.462298126	0.02146236	0.332541629	0.67285511	0.055874881	0.859293114	0.660310867	0.631229698	0.712052756	0.096827884	0.289498035	0.298693891	0.215075364	0.292484204	0.651483797
123989	0.657766586	0.261045436	0.81695541	0.46497711	0.197269614	0.408236314	0.335590195	0.872122893	0.568450238	0.254113783	0.388944417	0.814300554	0.816918278	0.744418784	0.074748393	0.67176436	0.735955401	0.329885896	0.474805028	0.390635071	0.876820235	0.697868231	0.369824566	0.747099983	0.825121788	0.843692813	0.991657623	0.697047365	0.65834581	0.970637298	0.585747532	0.443679961
122191	0.215648947	0.663518966	0.353921805	0.279530429	0.657690572	0.403031603	0.469345296	0.092260875	0.043758287	0.671282629	0.987846465	0.748416221	0.502753483	0.354780941	0.9017357	0.7399945	0.4919609	0.448151817	0.617665507	0.757581077	0.808030126	0.333171083	0.216456229	0.127423791	0.882989843	0.813453371	0.54828918	0.896102727	0.199368182	0.588658963	0.047469484	0.430037917
122151	0.681375538	0.061824031	0.117444846	0.277791101	0.997337324	0.374175889	0.742360137	0.74384567	0.606056546	0.207679234	0.021030579	0.586391794	0.696948491	0.92602488	0.768697001	0.937592459	0.057828743	0.208877961	0.017022945	0.798015374	0.92491865	0.005095518	0.67215959	0.433403376	0.22494241	0.896765242	0.790658579	0.590661356	0.490413878	0.468061359	0.88708986	0.02963241
121890	0.426328996	0.827256304	0.52668209	0.521267486	0.026069714	0.449462416	0.029921498	0.640479427	0.400334457	0.496602706	0.955691579	0.73427905	0.960340781	0.444718682	0.901146415	0.106169342	0.367631156	0.780766667	0.270897198	0.466821214	0.028883024	0.121912975	0.395724219	0.374700123	0.816251807	0.61042501	0.288862965	0.891164965	0.556028431	0.001299021	0.840178618	0.848784777
121402	0.562856821	0.351982594	0.042982681	0.629475724	0.717082932	0.411491276	0.495892522	0.29442175	0.128859655	0.666652063	0.970858516	0.673001377	0.921172589	0.560633049	0.929756077	0.791786352	0.863848624	0.995949979	0.480403985	0.334204512	0.863763584	0.693932095	0.43733874	0.135170691	0.098949845	0.339792427	0.24891384	0.513004889	0.95306153	0.326141251	0.902064783	0.548215771
121384	0.904481101	0.121359692	0.967863827	0.763322133	0.451181207	0.828977108	0.773547476	0.689214446	0.166391961	0.013156839	0.209410373	0.694164653	0.862994866	0.007756263	0.79338053	0.412676713	0.273611448	0.527114102	0.361739991	0.698580882	0.39039131	0.034465204	0.731102758	0.41677672	0.647687275	0.001512627	0.045862077	0.311380038	0.875196592	0.683372732	0.773745384	0.780830007
121002	0.178041696	0.079548175	0.081185043	0.02331714	0.420529755	0.84067397	0.615312992	0.120219798	0.276780878	0.578657153	0.672541813	0.808812859	0.647610195	0.019327807	0.230235534	0.796116296	0.07470083	0.379145708	0.595256334	0.977704164	0.660007704	0.854517356	0.262341207	0.178659549	0.289325853	0.902770393	0.659659082	0.598362211	0.657523894	0.158447008	0.398947582	0.366112759
120582	0.905555691	0.191226173	0.637072149	0.66523522	0.447015507	0.79413327	0.119007778	0.8807211	0.523555253	0.391009566	0.520362628	0.344938852	0.807659279	0.269883055	0.989029649	0.203413929	0.492609829	0.935569691	0.513883762	0.423209094	0.092895237	0.98499765	0.028179201	0.617866333	0.084663988	0.847239435	0.535822794	0.809198324	0.220406358	0.105198065	0.041597399	0.305903303
120562	0.251188491	0.646002527	0.019428503	0.453104897	0.142492198	0.655225211	0.256788063	0.80473198	0.619167941	0.747860856	0.426278122	0.347040574	0.321279372	0.638926502	0.877682945	0.04047287	0.55406708	0.998433803	0.541878464	0.989505691	0.231030842	0.108946554	0.438506706	0.627206307	0.143487765	0.25303443	0.410042804	0.418590675	0.946339909	0.722084313	0.646901572	0.560920227
120526	0.520310664	0.427641395	0.631179019	0.782230135	0.696768132	0.170594587	0.971581126	0.117423573	0.557455888	0.845727264	0.460323547	0.958962385	0.434636048	0.031024261	0.264171676	0.508685674	0.417311935	0.17402562	0.791995085	0.382981066	0.776976523	0.050757268	0.560337879	0.95538608	0.728826715	0.179868008	0.927557858	0.748347671	0.733656807	0.870391271	0.298386076	0.992544174
119167	0.304105206	0.86412144	0.698373562	0.834626835	0.702569336	0.928159637	0.888415588	0.345505158	0.294103272	0.598426654	0.544052914	0.156710435	0.261970854	0.04882624	0.022999084	0.92132271	0.890548552	0.823810537	0.900890936	0.475136276	0.919058253	0.396816721	0.706752199	0.313213681	0.230956717	0.696349542	0.199075015	0.498703231	0.306270765	0.247372073	0.079290848	0.58494079
119129	0.44804001	0.362984034	0.938930155	0.886632749	0.715658989	0.0727988	0.341898947	0.382930757	0.441786833	0.202386687	0.53237026	0.73455864	0.991915708	0.070991841	0.320251738	0.615085741	0.955478387	0.104942883	0.568553162	0.077034728	0.061834348	0.475878897	0.385595556	0.940978262	0.081279068	0.631115186	0.767259354	0.70513437	0.006431222	0.433612537	0.799653283	0.015862676
119054	0.716340913	0.699645409	0.124989966	0.511386591	0.924148203	0.498152308	0.962366648	0.617805615	0.618440621	0.512814844	0.172509752	0.684253673	0.292782216	0.44564668	0.908234927	0.60724105	0.427289335	0.392095445	0.785293464	0.468680058	0.33702364	0.584351753	0.132011588	0.098618632	0.518008157	0.567972534	0.5729199	0.030156688	0.814415789	0.049217456	0.219320179	0.837179485
119026	0.587935104	0.674663587	0.733423708	0.940767603	0.255873217	0.064163936	0.443970612	0.736439815	0.276831414	0.710289281	0.057242706	0.791433675	0.89285755	0.46451155	0.396796606	0.669379615	0.331521083	0.176012596	0.154206597	0.461998096	0.486675441	0.348482106	0.235665326	0.48875992	0.877411168	0.70143143	0.696716992	0.146645166	0.006493197	0.152292732	0.623048218	0.46893661
119023	0.594860487	0.522832439	0.520955001	0.026307041	0.623480621	0.453547803	0.172688374	0.159005558	0.797190276	0.174438813	0.082185068	0.554108194	0.238593208	0.00271885	0.782926338	0.667744933	0.483973512	0.086164819	0.51928065	0.911505674	0.615339882	0.779167378	0.187611786	0.288689472	0.959766978	0.816605938	0.200545223	0.848816616	0.272520657	0.142657478	0.411280257	0.371905776
117195	0.651480998	0.327208718	0.249611955	0.808744352	0.571141771	0.753950413	0.797746094	0.725900954	0.718256298	0.62321012	0.223006231	0.493552636	0.301106955	0.97732651	0.847410474	0.341577137	0.155996932	0.061817206	0.351685751	0.69628752	0.37112028	0.527101456	0.307354471	0.007367055	0.163034099	0.258128572	0.649888728	0.508481657	0.783700525	0.103808231	0.534739295	0.401084197
117043	0.355638591	0.277399579	0.341568141	0.530331883	0.271865571	0.911858985	0.557217039	0.808762664	0.72027801	0.387991181	0.131954151	0.25446962	0.973634795	0.921892322	0.196618633	0.616853354	0.909227754	0.964879299	0.448736054	0.749057109	0.378599867	0.367292449	0.291179021	0.046425644	0.742892373	0.421185265	0.828404678	0.558051204	0.235409729	0.659074501	0.693990062	0.382588692
117024	0.818960195	0.573997446	0.888781004	0.018976248	0.036433721	0.978701446	0.81568453	0.221424579	0.492245632	0.10258424	0.690287344	0.62947754	0.860094599	0.773581717	0.458514234	0.268092034	0.620549389	0.251876854	0.085172842	0.99135386	0.830140078	0.409198198	0.256304639	0.488302568	0.857689858	0.514922754	0.868996749	0.396048422	0.080654567	0.92986178	0.794829744	0.330507285
113510	0.009742077	0.388132119	0.966452544	0.716915384	0.540860021	0.549907861	0.376710427	0.994092894	0.428755438	0.984183976	0.98673414	0.230983693	0.47954278	0.12378831	0.755282808	0.585101048	0.954842324	0.21813123	0.946396655	0.2795514	0.602959516	0.732801938	0.492240526	0.305565175	0.297325848	0.448720142	0.733219468	0.939748267	0.021583031	0.203727561	0.023624175	0.036690864
112556	0.977738591	0.024274981	0.973346436	0.456754392	0.719172553	0.518132879	0.976061383	0.346514352	0.345989225	0.547369681	0.924328547	0.972116783	0.554875764	0.635007536	0.433558823	0.24036895	0.831356805	0.159264609	0.332543922	0.485201889	0.412175024	0.897290212	0.971099143	0.480675336	0.255191817	0.227990068	0.544324574	0.714291465	0.059197394	0.034148195	0.038333571	0.203902059
112487	0.929456115	0.367020078	0.387198889	0.685391132	0.723260098	0.934220874	0.443229259	0.468780226	0.338056694	0.347490233	0.424424812	0.314397516	0.702860133	0.863462165	0.292557802	0.356121297	0.982447558	0.837731788	0.174363365	0.756274063	0.181248241	0.278412721	0.730652881	0.026295953	0.530069017	0.43896993	0.191538134	0.195255478	0.829394254	0.795354947	0.864052373	0.477564926
111821	0.131708572	0.411781574	0.849113086	0.947478733	0.579912507	0.442643267	0.627875967	0.865458994	0.773925829	0.839390166	0.905067074	0.449389851	0.49345078	0.034802917	0.760715151	0.19587802	0.310497579	0.047486277	0.473109225	0.294126022	0.258366836	0.80002653	0.941100309	0.994238467	0.085245242	0.779033923	0.511822935	0.799449004	0.425924589	0.382278387	0.303646558	0.637364731
110889	0.241722462	0.27151951	0.61558763	0.663993606	0.473114645	0.600877926	0.263993595	0.690556974	0.421168175	0.506395497	0.333801251	0.329104774	0.053684391	0.244137013	0.018467948	0.079269967	0.26989882	0.663596716	0.380003353	0.962981657	0.462602826	0.374970726	0.202065973	0.521930251	0.10176061	0.367552487	0.396447075	0.688025576	0.842790832	0.957202348	0.862503647	0.93376951
110647	0.899775895	0.967860255	0.99810337	0.208345627	0.279345506	0.502588604	0.064391376	0.024302715	0.408873929	0.925494075	0.256984632	0.58701716	0.739572262	0.661615588	0.707187626	0.937898838	0.491828018	0.447761294	0.472357512	0.0416046	0.4827294	0.702676066	0.708624532	0.819400905	0.170816232	0.955578047	0.888511945	0.820430029	0.598995703	0.798023075	0.006868555	0.116332767
110612	0.483344294	0.222218011	0.596437602	0.733924114	0.731616644	0.601640928	0.023965034	0.15154536	0.669948199	0.513189891	0.591759341	0.755367064	0.954972943	0.157015708	0.703112333	0.52766566	0.155770094	0.804894854	0.173480497	0.007882591	0.50744794	0.600880466	0.872339841	0.1275572	0.863551518	0.038831741	0.373167134	0.524287627	0.726909212	0.977965873	0.57084612	0.511762429
110570	0.562961161	0.231515639	0.90700994	0.243735673	0.300170664	0.365330365	0.583211222	0.690748345	0.948794596	0.779211433	0.30456808	0.927085156	0.631773121	0.404379329	0.357220203	0.885284345	0.213699538	0.892112107	0.440701249	0.018322929	0.717334066	0.477131632	0.100824732	0.340038156	0.66070856	0.409178927	0.778786237	0.461126526	0.409308703	0.694326903	0.75525552	0.178469546
110501	0.083903866	0.274280009	0.156160786	0.369092214	0.621198493	0.883387832	0.785688455	0.570349525	0.901138154	0.662631338	0.315526341	0.123459226	0.000149451	0.351624553	0.108921778	0.337421036	0.996309427	0.985757239	0.235646357	0.89052356	0.536979226	0.907341478	0.83341273	0.190503852	0.466002882	0.284622663	0.653181712	0.244679315	0.28310618	0.403189657	0.335495933	0.077100224
110183	0.448473234	0.365893232	0.272727944	0.729427616	0.746240164	0.615029355	0.979897864	0.652162208	0.330901175	0.052972575	0.557693766	0.23466022	0.860104247	0.821616239	0.660956926	0.238280607	0.500671924	0.735941034	0.85673316	0.262762286	0.065418605	0.631699766	0.229891209	0.778861183	0.510342192	0.492443493	0.375483795	0.66952362	0.204473698	0.123101927	0.719958236	0.290103497
110182	0.705085016	0.220837389	0.184278022	0.124110353	0.719745878	0.742115199	0.349232936	0.846457916	0.056195395	0.496796331	0.459559701	0.04188298	0.937890983	0.556855892	0.388319188	0.888087245	0.75463186	0.834188128	0.493512671	0.309390598	0.21557661	0.838672683	0.301926562	0.821424907	0.367356304	0.583856316	0.919239143	0.490685149	0.771036498	0.456368188	0.054815285	0.577588307
110170	0.088653229	0.937253831	0.984619218	0.353159514	0.243403136	0.07600396	0.879036832	0.328983056	0.933076116	0.864380745	0.773289445	0.130059868	0.931692188	0.762223154	0.428024093	0.087180265	0.82621062	0.413378649	0.367477652	0.801910371	0.173435508	0.825597846	0.830790037	0.307348756	0.896674458	0.887121348	0.284412477	0.489477632	0.045478673	0.017694775	0.496519995	0.509170992
110013	0.778171583	0.163321761	0.519504051	0.996110047	0.016580746	0.622204011	0.58396022	0.365421098	0.707728803	0.182229028	0.975577374	0.975609985	0.162605558	0.677618543	0.232668095	0.350240308	0.804196587	0.465465683	0.553056371	0.189319129	0.289150446	0.927800618	0.341431084	0.427768286	0.137672069	0.839629071	0.420531112	0.500649977	0.979358359	0.251421561	0.458229737	0.036332155
110008	0.018341336	0.606160365	0.997359194	0.734636544	0.54322919	0.27279411	0.808511043	0.742330871	0.493101001	0.355936841	0.048830794	0.556251513	0.341981556	0.481983509	0.563255432	0.5784034	0.454181403	0.900366553	0.512612311	0.412510024	0.985861014	0.411191479	0.62899178	0.462820892	0.301241459	0.856291782	0.697108874	0.173097466	0.953794258	0.340630244	0.931954543	0.923133034
109625	0.235804044	0.960649051	0.318846058	0.217479603	0.650440909	0.689553816	0.34941015	0.308438082	0.690583689	0.897194767	0.452350189	0.356405271	0.190699566	0.796283698	0.871143286	0.49566011	0.428582175	0.273566621	0.423908354	0.054761874	0.745477028	0.832657339	0.862847278	0.520889447	0.288004887	0.614281667	0.903665478	0.781584416	0.360701659	0.148103992	0.725282754	0.360261928
109397	0.752669484	0.527084869	0.924553281	0.120582693	0.774523202	0.833297129	0.479298554	0.3206613	0.638854327	0.590250481	0.197762969	0.463480981	0.389301037	0.949345712	0.886267807	0.685731086	0.223743793	0.046921739	0.463455195	0.367609691	0.524463236	0.852945272	0.348546081	0.138853203	0.085736879	0.164285707	0.130229378	0.978300627	0.152931493	0.850689624	0.049472998	0.548442078
109386	0.20257504	0.220709824	0.775816652	0.108118912	0.1443217	0.661023314	0.571942916	0.913046752	0.117554657	0.02237224	0.284187584	0.990418543	0.963689823	0.007382475	0.680351793	0.032598046	0.422931743	0.897301816	0.573966651	0.45902485	0.435487682	0.438800434	0.638663594	0.542553221	0.968078593	0.462818669	0.603499784	0.721418088	0.165804939	0.940889621	0.837359871	0.591281023
109383	0.585510759	0.826897215	0.480492427	0.377110356	0.024937721	0.120034833	0.421140695	0.52575878	0.176828192	0.123032142	0.452715162	0.106419067	0.933125366	0.916353583	0.456132148	0.497136006	0.857122575	0.992104155	0.463528411	0.746381632	0.065045794	0.868054145	0.535181456	0.75491714	0.639089521	0.121333872	0.178951833	0.209932175	0.827845549	0.089261304	0.76427444	0.970207894
107960	0.096985262	0.069555053	0.01184114	0.083454045	0.370972854	0.415140197	0.317781634	0.743536906	0.159874583	0.099987771	0.279670573	0.619014734	0.079767627	0.567385931	0.564560543	0.523947019	0.407618048	0.862250668	0.945968721	0.045333424	0.698789716	0.330068072	0.31618867	0.088497811	0.057981967	0.033602777	0.632437353	0.244590986	0.84840043	0.076369464	0.142964638	0.094183119
107890	0.456904844	0.929231973	0.362699467	0.597396795	0.808375204	0.897707898	0.164077434	0.265538576	0.671111147	0.060109295	0.48708777	0.923368296	0.795913488	0.448267227	0.89471633	0.635995459	0.814473835	0.489697332	0.844391219	0.197773373	0.084040107	0.683150715	0.41958016	0.002599618	0.011171375	0.511048462	0.889081206	0.171492423	0.039323944	0.756084232	0.073956555	0.794441645
107882	0.470114563	0.98647468	0.239727331	0.909853171	0.49239831	0.645837165	0.778155537	0.111941926	0.361125923	0.782566074	0.7868795	0.604716494	0.470971291	0.009338277	0.552275516	0.236727605	0.685436213	0.850449851	0.394925779	0.063786828	0.815720975	0.58032316	0.818546219	0.152273553	0.215348059	0.348819766	0.610073303	0.965777277	0.322918629	0.487849889	0.135108356	0.356861605
107466	0.146840125	0.134630343	0.897670233	0.025016037	0.285283493	0.372071492	0.765072321	0.790964502	0.660534421	0.496850613	0.674507052	0.933041403	0.304689119	0.060091101	0.633667139	0.088675044	0.650734198	0.47824101	0.126244936	0.684583304	0.740189713	0.378552268	0.767228269	0.553363757	0.635663532	0.551120196	0.074790078	0.173564305	0.369309812	0.130931297	0.849805428	0.416361466
106936	0.43228255	0.636377605	0.161752388	0.727591928	0.777811942	0.443906395	0.365300415	0.591269443	0.913821716	0.854713376	0.157099251	0.277633423	0.684766706	0.004688462	0.463460784	0.28148381	0.627600586	0.931755239	0.42080779	0.943298903	0.609027978	0.943169945	0.446166672	0.57924001	0.619062506	0.011358273	0.867861852	0.842919989	0.692654001	0.754382385	0.145598076	0.222479468
106900	0.360834232	0.815721402	0.408831543	0.836801978	0.791966092	0.639215414	0.13002141	0.564773168	0.020431961	0.466165226	0.522441694	0.537961486	0.770313641	0.802133518	0.030742821	0.055091483	0.531251567	0.108828589	0.703082448	0.359123729	0.06819147	0.847959747	0.063171275	0.426134532	0.037665132	0.423682162	0.039027876	0.702876953	0.487913853	0.976597455	0.044225832	0.016838644
106629	0.39460526	0.532337917	0.830358603	0.292262496	0.945964666	0.554704374	0.820412148	0.105240852	0.636283918	0.95970408	0.187857884	0.648046035	0.835838014	0.559613877	0.779344658	0.793870216	0.504013435	0.920123054	0.96180742	0.688504916	0.521484958	0.651728581	0.176434489	0.638688784	0.159760972	0.899556078	0.616451845	0.318696321	0.920464096	0.072274465	0.103712532	0.617496119
106482	0.029506014	0.217864208	0.171207084	0.413877904	0.581915097	0.22305513	0.002667868	0.556132753	0.24788595	0.004387298	0.361265753	0.33135931	0.589599609	0.901216308	0.428937576	0.225191195	0.125332046	0.843267659	0.824352512	0.44259092	0.29020029	0.102119621	0.147116322	0.323502428	0.14971192	0.950280267	0.665485129	0.150461188	0.236462089	0.687002429	0.694732994	0.33826576
106344	0.373390905	0.422482562	0.079319018	0.552037765	0.359903951	0.919436121	0.908589747	0.29436529	0.038529735	0.102910745	0.289693027	0.976349895	0.316324492	0.424260927	0.346910284	0.294695434	0.544860742	0.54308062	0.524845311	0.567766483	0.084748672	0.294134984	0.64826287	0.79802314	0.207191749	0.241177366	0.987607509	0.72381713	0.05532589	0.756145796	0.243104327	0.18344317
105379	0.7906167	0.80057225	0.992714348	0.05906012	0.563357064	0.564997999	0.659188909	0.162363694	0.506230822	0.2941077	0.91847673	0.115825264	0.390670361	0.736893348	0.576757139	0.20765879	0.619754272	0.748461052	0.56978725	0.927189408	0.055088595	0.5091247	0.376060903	0.632297155	0.341788227	0.410074585	0.491757403	0.544204737	0.617891917	0.249512462	0.274167722	0.766196376
104362	0.672043889	0.548155359	0.795387873	0.962431027	0.790631854	0.962442496	0.87226754	0.848275411	0.703353454	0.420258855	0.072071226	0.021632693	0.079554825	0.348517037	0.016848802	0.900220567	0.43665901	0.278602622	0.087656531	0.183387639	0.581848992	0.293779282	0.75320666	0.913057728	0.340242698	0.47693453	0.596049913	0.8907649	0.210778846	0.729627134	0.659885141	0.167948164
103886	0.715503167	0.166425471	0.763968349	0.522468601	0.302394987	0.784823687	0.276853827	0.730814842	0.593579298	0.891728752	0.801199597	0.836174081	0.92496836	0.146118836	0.212021804	0.559225182	0.253344541	0.08826562	0.345437789	0.609951996	0.282555506	0.321463855	0.042883709	0.932579468	0.76322969	0.089795723	0.709144225	0.729008289	0.823063492	0.085063369	0.16817484	0.642974407
103837	0.30738787	0.429214778	0.945272713	0.384769585	0.400879537	0.179830886	0.194639225	0.379558943	0.247093747	0.362563269	0.282427074	0.725450254	0.335696339	0.688166719	0.411041086	0.148492414	0.315439655	0.694704501	0.467405366	0.589215674	0.315720889	0.885747461	0.549966201	0.93306248	0.494740882	0.779788341	0.660805433	0.064907611	0.787780911	0.255990908	0.549653922	0.796671904
103102	0.177489354	0.623619808	0.484566801	0.042372498	0.348054896	0.429485278	0.005820626	0.324369485	0.839673012	0.942514788	0.467665034	0.92424334	0.036747236	0.237340307	0.318841297	0.958211471	0.569834339	0.830824601	0.922540676	0.45229694	0.21860399	0.005601103	0.635079588	0.578190347	0.464323801	0.045060003	0.303788963	0.357289167	0.491252762	0.900932653	0.641939473	0.212172383
102733	0.953024442	0.194758243	0.917833539	0.689705856	0.505222026	0.929438725	0.046785794	0.391739884	0.377403797	0.154884896	0.120945501	0.717567092	0.08664259	0.636405683	0.224368124	0.003418971	0.438956308	0.515234095	0.12696747	0.084600813	0.526830324	0.650949375	0.05030112	0.137826882	0.547631336	0.132736242	0.441416758	0.065375009	0.841047827	0.716242598	0.82071891	0.581896307
102624	0.467983202	0.186260971	0.847142624	0.763607348	0.420929668	0.252000588	0.3076676	0.645550502	0.459311972	0.152085152	0.222980918	0.406390735	0.365079343	0.404342699	0.056369873	0.824975489	0.654058799	0.475272381	0.285357444	0.543818584	0.932635529	0.413347072	0.15753167	0.680465764	0.676033843	0.935861648	0.945902682	0.669307531	0.03066898	0.074529336	0.492799395	0.015886
102601	0.501990302	0.296619768	0.351644104	0.85421933	0.76150943	0.811768864	0.418533177	0.960225257	0.717524373	0.223079243	0.02811366	0.487901637	0.964601477	0.916346937	0.31503291	0.321753199	0.005683832	0.114284971	0.181215497	0.735098664	0.248715189	0.303364134	0.859476265	0.202376692	0.131191569	0.155693926	0.932598774	0.054917891	0.918278051	0.936953765	0.779726218	0.073845929
101299	0.435349958	0.808103271	0.548608213	0.35827538	0.624842234	0.109928637	0.931464837	0.611260166	0.025633413	0.933294037	0.663492783	0.598145662	0.496201883	0.840495644	0.505068735	0.98527006	0.663476035	0.744899656	0.585071531	0.587833005	0.06821937	0.568854745	0.797059474	0.276010528	0.980233182	0.588134149	0.822753752	0.103124262	0.259649435	0.97649334	0.194727425	0.062477434
100912	0.075326578	0.154273478	0.584166407	0.300875948	0.609643158	0.724648665	0.40133633	0.037670526	0.672538123	0.136324146	0.743195614	0.285739908	0.677266931	0.582860127	0.119902209	0.035662449	0.193101045	0.799208228	0.037591135	0.937505776	0.79498274	0.189897961	0.799000356	0.594809816	0.132757869	0.09513937	0.568720933	0.920196998	0.158910171	0.317156309	0.454550886	0.03901397
100876	0.62835897	0.402670837	0.96205503	0.013231392	0.716614568	0.234955112	0.700000964	0.960002656	0.270788813	0.080291584	0.314165292	0.418832472	0.0596876	0.26874595	0.895637482	0.955105725	0.939000598	0.005995746	0.077993163	0.145496713	0.107756966	0.792836025	0.469735656	0.720570985	0.465363563	0.344852693	0.504271794	0.668447791	0.862472269	0.682356102	0.277233675	0.749851521
99868	0.870844983	0.583970425	0.88949967	0.44570056	0.509180917	0.771456313	0.51974454	0.098352354	0.955452637	0.406132013	0.712713052	0.746012613	0.924949241	0.530650418	0.994427025	0.594388891	0.033039714	0.74992935	0.798069231	0.283096348	0.120194818	0.781674026	0.718986385	0.118681425	0.159780476	0.514406149	0.537675606	0.551311285	0.966297448	0.520298888	0.886457316	0.698097672
98027	0.13737046	0.376318369	0.413389762	0.339822492	0.651964663	0.571154525	0.263488249	0.938176229	0.833445632	0.932031834	0.888787453	0.712086014	0.178054294	0.634913323	0.565780604	0.407749288	0.412736776	0.691292867	0.47405511	0.599303059	0.257627173	0.20029465	0.543823277	0.820883979	0.692431767	0.408678356	0.129554095	0.916070411	0.612826399	0.713285372	0.505310043	0.303402637
97455	0.220914817	0.416935248	0.842025648	0.503897624	0.420889186	0.434094201	0.791835746	0.099845057	0.549449651	0.52598747	0.428293317	0.755635504	0.260686486	0.989236452	0.328845782	0.80793635	0.534166937	0.260554353	0.049498543	0.935384167	0.591827655	0.490825955	0.296752712	0.184812985	0.181881962	0.548090066	0.080729385	0.775142216	0.403094079	0.139455665	0.019994646	0.608058327
95440	0.963070193	0.187420984	0.400543698	0.029674779	0.88221666	0.292696888	0.984299927	0.148917651	0.668085179	0.984726797	0.129480621	0.245071746	0.552579418	0.342708348	0.564168375	0.601289436	0.018447599	0.035258765	0.923037947	0.583822732	0.302976268	0.67936995	0.757051336	0.026588337	0.78256824	0.832185601	0.532453653	0.885834939	0.831460917	0.74254917	0.820587961	0.891775163
95438	0.110612581	0.816289572	0.887291854	0.548696721	0.964837023	0.474983343	0.063433273	0.673194752	0.759208513	0.500793904	0.864449038	0.370920521	0.077579141	0.419576099	0.560740818	0.447502145	0.457423188	0.965653275	0.119462608	0.936775588	0.742289109	0.28734246	0.916346263	0.593911054	0.346821471	0.976347607	0.340272853	0.814822628	0.312684753	0.335371322	0.06672386	0.323623405
91421	0.925154823	0.909023255	0.790247958	0.457095581	0.035230627	0.778304787	0.210941821	0.924415184	0.328223267	0.10966315	0.673127468	0.204107481	0.184080227	0.708597412	0.228364227	0.186328221	0.177749227	0.575538942	0.018225773	0.025300391	0.603268174	0.231525759	0.760531976	0.991510277	0.776135399	0.067146338	0.793608903	0.74374411	0.859864161	0.257183476	0.186246145	0.037943378
87808	0.19722094	0.822055162	0.840311145	0.911851474	0.587253011	0.142555381	0.706073903	0.415026017	0.686082632	0.174352523	0.073001594	0.23221706	0.759479807	0.55906853	0.899070032	0.551278673	0.763356551	0.092968397	0.502221535	0.425781393	0.781891668	0.939722979	0.326745603	0.764564711	0.847152272	0.918975893	0.446054618	0.84712373	0.881998499	0.071282855	0.097379088	0.998047532
87713	0.086620031	0.791622413	0.582930145	0.155536503	0.72368764	0.51927299	0.6358689	0.113620681	0.713617444	0.542482345	0.452073263	0.701364143	0.991955082	0.223631132	0.338631053	0.576614755	0.054146041	0.683309124	0.801222094	0.314348773	0.811730314	0.440111069	0.123447114	0.523732887	0.032071264	0.133128893	0.899333943	0.025436659	0.84322579	0.575181329	0.666497929	0.879975305
87710	0.835823816	0.510262124	0.281323502	0.956279808	0.109062246	0.940489172	0.295474322	0.64437579	0.601092678	0.475223202	0.958066494	0.526851379	0.107699677	0.592041827	0.456360599	0.350938529	0.45235576	0.223694074	0.50978679	0.417117501	0.226118832	0.046122379	0.595786379	0.854980769	0.088876182	0.464112106	0.031625042	0.264836551	0.815193882	0.489804155	0.961067908	0.890348272
87284	0.969702359	0.957836847	0.422310852	0.155476725	0.207107556	0.693674069	0.574078408	0.186312532	0.026158722	0.04093067	0.416360063	0.404574438	0.204782842	0.831134602	0.935724544	0.736908184	0.997015566	0.080807001	0.138142751	0.470730555	0.887620553	0.394670343	0.042407376	0.899343479	0.259047501	0.576834218	0.157100573	0.442218792	0.786418999	0.951026841	0.759358083	0.55035725
85199	0.254646442	0.084858363	0.718556199	0.402997015	0.782107241	0.08503199	0.377892335	0.420581833	0.968376679	0.711233156	0.0919685	0.229011425	0.561063632	0.526684199	0.50491523	0.081838034	0.116054448	0.826101239	0.065628638	0.049063463	0.973668101	0.43138922	0.170187414	0.45456471	0.899391552	0.604276541	0.163854669	0.410624875	0.643635612	0.096484796	0.22075283	0.600392934
